date,tmax,tmin,precip_mm,rain_mm,snow_cm,wind_max_kmh,is_forecast
2025-05-12,22.8,6.8,0.0,0.0,0.0,11.2,0
2025-05-13,21.0,11.8,5.3,5.3,0.0,17.7,0
2025-05-14,16.7,11.4,2.0,2.0,0.0,20.8,0
2025-05-15,20.7,12.1,0.0,0.0,0.0,13.0,0
2025-05-16,28.4,11.9,0.8,0.8,0.0,14.0,0
2025-05-17,18.7,13.7,23.7,23.7,0.0,24.5,0
2025-05-18,16.1,11.0,0.0,0.0,0.0,22.5,0
2025-05-19,15.3,7.5,0.5,0.5,0.0,17.2,0
2025-05-20,13.4,5.4,0.0,0.0,0.0,15.4,0
2025-05-21,10.7,8.4,14.0,14.0,0.0,29.4,0
2025-05-22,10.8,7.6,40.6,40.6,0.0,26.1,0
2025-05-23,11.6,8.6,1.0,1.0,0.0,20.8,0
2025-05-24,14.9,8.7,0.9,0.9,0.0,21.3,0
2025-05-25,16.4,7.7,7.1,7.1,0.0,15.9,0
2025-05-26,18.5,8.8,0.1,0.1,0.0,12.0,0
2025-05-27,20.0,10.5,0.0,0.0,0.0,10.6,0
2025-05-28,15.6,10.9,6.3,6.3,0.0,18.3,0
2025-05-29,19.0,11.1,6.8,6.8,0.0,13.3,0
2025-05-30,23.3,12.6,0.4,0.4,0.0,14.9,0
2025-05-31,14.3,9.7,0.1,0.1,0.0,28.5,0
2025-06-01,16.0,7.2,0.1,0.1,0.0,23.6,0
2025-06-02,21.9,7.6,0.0,0.0,0.0,13.4,0
2025-06-03,23.9,12.7,0.0,0.0,0.0,20.4,0
2025-06-04,28.6,17.7,0.4,0.4,0.0,22.3,0
2025-06-05,22.0,15.1,18.3,18.3,0.0,12.8,0
2025-06-06,21.9,15.1,0.2,0.2,0.0,12.8,0
2025-06-07,23.9,15.5,1.0,1.0,0.0,18.2,0
2025-06-08,19.0,14.3,0.1,0.1,0.0,15.7,0
2025-06-09,19.6,13.1,3.3,3.3,0.0,16.4,0
2025-06-10,21.6,14.2,0.3,0.3,0.0,20.1,0
2025-06-11,24.6,14.2,0.1,0.1,0.0,22.1,0
2025-06-12,23.7,15.8,0.0,0.0,0.0,15.7,0
2025-06-13,18.0,12.9,0.0,0.0,0.0,16.0,0
2025-06-14,20.3,14.0,0.0,0.0,0.0,15.8,0
2025-06-15,22.7,15.8,0.0,0.0,0.0,14.9,0
2025-06-16,24.9,16.5,0.0,0.0,0.0,11.9,0
2025-06-17,24.4,14.7,0.7,0.7,0.0,11.6,0
2025-06-18,27.9,19.5,6.2,6.2,0.0,19.5,0
2025-06-19,25.1,17.7,5.2,5.2,0.0,34.7,0
2025-06-20,26.3,15.1,0.6,0.6,0.0,17.8,0
2025-06-21,26.9,16.2,5.2,5.2,0.0,22.3,0
2025-06-22,33.0,23.5,1.3,1.3,0.0,26.5,0
2025-06-23,35.8,23.7,0.0,0.0,0.0,18.0,0
2025-06-24,36.1,27.1,0.8,0.8,0.0,20.9,0
2025-06-25,29.4,23.1,0.0,0.0,0.0,11.9,0
2025-06-26,25.7,17.5,0.0,0.0,0.0,18.9,0
2025-06-27,23.6,16.3,13.3,13.3,0.0,19.7,0
2025-06-28,28.1,19.9,2.7,2.7,0.0,22.1,0
2025-06-29,25.6,15.3,0.0,0.0,0.0,11.4,0
2025-06-30,27.8,19.2,2.4,2.4,0.0,12.3,0
2025-07-01,28.8,21.3,0.0,0.0,0.0,15.4,0
2025-07-02,28.2,18.3,0.6,0.6,0.0,12.8,0
2025-07-03,25.9,18.9,3.8,3.8,0.0,22.2,0
2025-07-04,25.0,15.6,0.0,0.0,0.0,16.2,0
2025-07-05,30.4,18.6,0.2,0.2,0.0,16.5,0
2025-07-06,32.4,23.8,0.0,0.0,0.0,23.4,0
2025-07-07,31.6,20.9,0.0,0.0,0.0,16.8,0
2025-07-08,25.5,19.5,0.0,0.0,0.0,11.9,0
2025-07-09,25.7,19.4,3.9,3.9,0.0,12.7,0
2025-07-10,26.9,19.8,0.1,0.1,0.0,9.4,0
2025-07-11,28.2,20.5,0.0,0.0,0.0,12.3,0
2025-07-12,31.9,22.1,1.1,1.1,0.0,16.9,0
2025-07-13,31.0,23.8,1.3,1.3,0.0,15.9,0
2025-07-14,28.9,22.7,0.0,0.0,0.0,14.6,0
2025-07-15,30.4,21.2,0.0,0.0,0.0,13.1,0
2025-07-16,31.1,23.0,1.0,1.0,0.0,14.8,0
2025-07-17,28.8,18.0,0.3,0.3,0.0,29.0,0
2025-07-18,23.1,15.0,0.0,0.0,0.0,16.5,0
2025-07-19,26.4,17.6,0.0,0.0,0.0,11.4,0
2025-07-20,26.5,20.1,2.5,2.5,0.0,18.7,0
2025-07-21,23.7,16.7,0.0,0.0,0.0,15.9,0
2025-07-22,23.8,16.1,0.0,0.0,0.0,13.5,0
2025-07-23,27.7,17.8,0.0,0.0,0.0,10.8,0
2025-07-24,32.6,21.5,3.0,3.0,0.0,20.5,0
2025-07-25,29.9,23.3,2.0,2.0,0.0,11.8,0
2025-07-26,28.3,20.3,1.8,1.8,0.0,10.2,0
2025-07-27,33.0,22.0,7.7,7.7,0.0,16.9,0
2025-07-28,31.5,20.5,0.0,0.0,0.0,18.6,0
2025-07-29,30.1,22.3,0.0,0.0,0.0,13.1,0
2025-07-30,29.6,22.2,1.5,1.5,0.0,18.0,0
2025-07-31,23.4,18.1,4.7,4.7,0.0,13.6,0
2025-08-01,23.9,16.7,0.0,0.0,0.0,14.9,0
2025-08-02,25.6,16.4,0.0,0.0,0.0,16.2,0
2025-08-03,28.4,17.9,0.0,0.0,0.0,14.8,0
2025-08-04,27.7,19.1,0.0,0.0,0.0,14.7,0
2025-08-05,26.2,21.6,0.0,0.0,0.0,15.8,0
2025-08-06,26.4,20.8,0.0,0.0,0.0,16.3,0
2025-08-07,28.0,21.2,0.0,0.0,0.0,11.9,0
2025-08-08,28.9,22.0,0.0,0.0,0.0,15.7,0
2025-08-09,29.8,22.0,0.0,0.0,0.0,16.1,0
2025-08-10,31.0,23.1,0.0,0.0,0.0,17.0,0
2025-08-11,31.7,22.5,0.0,0.0,0.0,16.5,0
2025-08-12,29.8,22.8,3.4,3.4,0.0,20.5,0
2025-08-13,27.7,21.6,0.7,0.7,0.0,13.8,0
2025-08-14,25.9,19.1,0.0,0.0,0.0,14.0,0
2025-08-15,26.9,20.5,0.0,0.0,0.0,12.5,0
2025-08-16,29.0,19.1,0.0,0.0,0.0,12.5,0
2025-08-17,25.8,20.0,6.5,6.5,0.0,17.6,0
2025-08-18,20.2,14.4,0.0,0.0,0.0,15.6,0
2025-08-19,20.9,18.6,39.0,39.0,0.0,24.5,0
2025-08-20,21.7,18.2,7.5,7.5,0.0,23.3,0
2025-08-21,21.7,16.0,0.0,0.0,0.0,11.9,0
2025-08-22,25.1,16.2,0.0,0.0,0.0,11.5,0
2025-08-23,25.5,18.4,0.7,0.7,0.0,14.9,0
2025-08-24,23.6,17.1,0.7,0.7,0.0,15.9,0
2025-08-25,21.3,14.8,0.0,0.0,0.0,21.3,0
2025-08-26,19.9,12.8,4.5,4.5,0.0,18.8,0
2025-08-27,22.4,12.5,0.0,0.0,0.0,17.1,0
2025-08-28,18.3,13.3,8.6,8.6,0.0,15.0,0
2025-08-29,17.9,10.6,0.0,0.0,0.0,15.9,0
2025-08-30,21.5,11.1,0.0,0.0,0.0,13.4,0
2025-08-31,22.1,11.8,0.0,0.0,0.0,11.2,0
2025-09-01,23.5,14.0,0.0,0.0,0.0,10.1,0
2025-09-02,23.8,16.7,0.0,0.0,0.0,10.9,0
2025-09-03,25.3,16.4,0.0,0.0,0.0,17.9,0
2025-09-04,20.2,12.4,13.6,13.6,0.0,20.1,0
2025-09-05,21.2,12.0,2.6,2.6,0.0,29.7,0
2025-09-06,19.3,12.4,0.0,0.0,0.0,15.4,0
2025-09-07,17.8,11.3,0.4,0.4,0.0,19.4,0
2025-09-08,19.6,9.7,0.0,0.0,0.0,9.9,0
2025-09-09,20.2,12.2,0.0,0.0,0.0,9.7,0
2025-09-10,22.6,14.5,0.0,0.0,0.0,9.6,0
2025-09-11,24.5,14.7,0.0,0.0,0.0,11.7,0
2025-09-12,21.8,14.8,0.0,0.0,0.0,11.3,0
2025-09-13,22.4,15.3,0.3,0.3,0.0,13.0,0
2025-09-14,24.1,16.0,0.6,0.6,0.0,7.5,0
2025-09-15,22.3,16.0,0.0,0.0,0.0,10.2,0
2025-09-16,23.2,15.0,0.0,0.0,0.0,11.5,0
2025-09-17,23.6,14.7,0.0,0.0,0.0,7.4,0
2025-09-18,26.6,15.1,0.1,0.1,0.0,17.5,0
2025-09-19,20.7,13.8,0.0,0.0,0.0,13.3,0
2025-09-20,17.2,12.4,0.0,0.0,0.0,17.0,0
2025-09-21,22.6,14.9,2.8,2.8,0.0,17.8,0
2025-09-22,23.9,18.5,3.0,3.0,0.0,16.8,0
2025-09-23,23.7,18.7,5.7,5.7,0.0,9.7,0
2025-09-24,21.0,18.2,4.9,4.9,0.0,15.6,0
2025-09-25,21.5,17.5,2.6,2.6,0.0,15.9,0
2025-09-26,22.4,15.3,0.0,0.0,0.0,11.3,0
2025-09-27,22.3,16.2,0.0,0.0,0.0,15.7,0
2025-09-28,23.0,15.7,0.0,0.0,0.0,13.2,0
2025-09-29,22.4,12.1,0.0,0.0,0.0,7.6,0
2025-09-30,20.6,14.0,0.0,0.0,0.0,13.7,0
2025-10-01,16.9,9.9,0.0,0.0,0.0,15.2,0
2025-10-02,17.6,9.8,0.0,0.0,0.0,11.9,0
2025-10-03,21.6,8.5,0.0,0.0,0.0,6.5,0
2025-10-04,23.6,13.8,0.0,0.0,0.0,13.1,0
2025-10-05,25.6,15.4,0.0,0.0,0.0,15.9,0
2025-10-06,25.0,16.1,0.0,0.0,0.0,17.6,0
2025-10-07,22.6,14.8,15.5,15.5,0.0,18.2,0
2025-10-08,14.8,8.8,0.0,0.0,0.0,18.8,0
2025-10-09,12.1,4.6,0.0,0.0,0.0,10.9,0
2025-10-10,16.7,6.9,1.3,1.3,0.0,17.5,0
2025-10-11,16.4,12.3,3.9,3.9,0.0,16.4,0
2025-10-12,17.4,11.1,0.7,0.7,0.0,20.0,0
2025-10-13,17.2,12.2,0.0,0.0,0.0,15.7,0
2025-10-14,20.9,9.5,0.0,0.0,0.0,17.8,0
2025-10-15,14.2,8.5,0.0,0.0,0.0,14.9,0
2025-10-16,14.9,4.6,0.0,0.0,0.0,15.0,0
2025-10-17,12.5,4.6,3.2,3.2,0.0,11.7,0
2025-10-18,20.3,12.4,1.5,1.5,0.0,14.8,0
2025-10-19,21.1,14.5,11.1,11.1,0.0,29.4,0
2025-10-20,15.4,8.3,9.7,9.7,0.0,25.2,0
2025-10-21,15.6,5.8,1.1,1.1,0.0,21.1,0
2025-10-22,11.7,7.1,2.4,2.4,0.0,15.1,0
2025-10-23,11.9,7.2,3.2,3.2,0.0,16.3,0
2025-10-24,11.1,6.1,0.0,0.0,0.0,15.2,0
2025-10-25,11.4,3.4,0.0,0.0,0.0,12.2,0
2025-10-26,8.4,0.6,0.0,0.0,0.0,10.5,0
2025-10-27,9.5,2.7,0.0,0.0,0.0,14.5,0
2025-10-28,11.0,5.7,0.4,0.4,0.0,19.2,0
2025-10-29,10.9,3.9,0.0,0.0,0.0,13.7,0
2025-10-30,8.8,5.9,15.0,15.0,0.0,23.8,0
2025-10-31,8.3,5.2,7.1,7.1,0.0,27.2,0
2025-11-01,9.3,3.4,0.0,0.0,0.0,16.7,0
2025-11-02,9.8,0.3,0.0,0.0,0.0,10.9,0
2025-11-03,10.3,6.9,1.7,1.7,0.0,25.4,0
2025-11-04,13.4,5.1,0.0,0.0,0.0,20.4,0
2025-11-05,13.0,6.0,2.0,2.0,0.0,26.9,0
2025-11-06,7.1,2.5,0.0,0.0,0.0,19.7,0
2025-11-07,11.4,2.5,4.2,4.2,0.0,20.3,0
2025-11-08,9.3,1.5,0.0,0.0,0.0,20.7,0
2025-11-09,1.5,-1.8,9.5,0.0,6.65,20.9,0
2025-11-10,-1.9,-4.5,1.4,0.0,0.98,18.7,0
2025-11-11,2.6,-3.9,0.8,0.0,0.56,17.7,0
2025-11-12,7.6,1.5,0.2,0.1,0.07,20.0,0
2025-11-13,7.4,3.1,0.1,0.1,0.0,23.8,0
2025-11-14,8.8,2.0,0.0,0.0,0.0,11.0,0
2025-11-15,11.0,2.7,3.2,3.2,0.0,24.3,0
2025-11-16,8.3,0.1,0.0,0.0,0.0,32.0,0
2025-11-17,4.1,-0.1,0.0,0.0,0.0,23.9,0
2025-11-18,5.7,0.3,0.0,0.0,0.0,10.4,0
2025-11-19,5.5,-1.1,0.0,0.0,0.0,8.6,0
2025-11-20,5.7,-0.5,0.0,0.0,0.0,8.8,0
2025-11-21,9.6,3.1,0.6,0.6,0.0,18.4,0
2025-11-22,5.5,1.1,0.0,0.0,0.0,10.6,0
2025-11-23,8.4,2.2,2.1,1.8,0.21,21.5,0
2025-11-24,6.9,0.5,0.0,0.0,0.0,16.6,0
2025-11-25,8.6,4.9,4.7,4.7,0.0,12.9,0
2025-11-26,10.9,2.0,0.3,0.3,0.0,26.1,0
2025-11-27,3.0,0.3,0.3,0.0,0.21,30.7,0
2025-11-28,1.7,-1.7,0.1,0.0,0.07,24.1,0
2025-11-29,1.2,-3.5,0.0,0.0,0.0,18.3,0
2025-11-30,3.7,0.5,8.3,2.3,4.2,27.5,0
2025-12-01,-0.0,-5.3,0.1,0.0,0.07,22.5,0
2025-12-02,0.7,-4.0,1.9,0.0,1.33,13.3,0
2025-12-03,1.9,-6.2,0.5,0.0,0.35,25.6,0
2025-12-04,-1.1,-10.8,0.5,0.0,0.35,24.3,0
2025-12-05,-0.4,-12.9,0.0,0.0,0.0,17.9,0
2025-12-06,1.4,-0.6,0.0,0.0,0.0,22.8,0
2025-12-07,0.1,-5.9,1.0,0.0,0.7,16.5,0
2025-12-08,-4.5,-13.7,0.0,0.0,0.0,15.7,0
2025-12-09,0.8,-10.6,1.6,0.0,1.12,27.0,0
2025-12-10,1.7,-3.7,12.7,1.7,7.7,28.0,0
2025-12-11,-4.2,-9.8,0.1,0.0,0.07,25.5,0
2025-12-12,-1.1,-10.2,0.0,0.0,0.0,18.9,0
2025-12-13,-1.4,-7.5,1.0,0.0,0.7,23.2,0
2025-12-14,-7.6,-11.8,0.0,0.0,0.0,18.0,0
2025-12-15,-5.1,-11.2,1.3,0.0,0.91,21.2,0
2025-12-16,0.3,-9.0,0.4,0.0,0.28,23.7,0
2025-12-17,4.6,-0.4,0.0,0.0,0.0,25.4,0
2025-12-18,8.2,-0.2,0.4,0.4,0.0,26.0,0
2025-12-19,9.1,-3.8,10.1,9.4,0.49,34.9,0
2025-12-20,3.6,-4.0,0.7,0.6,0.07,26.5,0
2025-12-21,2.8,-4.6,0.0,0.0,0.0,30.3,0
2025-12-22,2.4,-6.9,0.3,0.2,0.07,15.0,0
2025-12-23,3.1,0.7,9.6,2.7,4.83,18.5,0
2025-12-24,2.5,-1.7,0.0,0.0,0.0,24.6,0
2025-12-25,2.2,-6.4,0.0,0.0,0.0,18.1,0
2025-12-26,-1.6,-7.4,11.3,0.6,7.49,33.3,0
2025-12-27,-3.2,-8.8,0.0,0.0,0.0,14.3,0
2025-12-28,2.5,-3.3,26.8,26.8,0.0,20.9,0
2025-12-29,8.7,-7.9,7.1,6.4,0.49,36.4,0
2025-12-30,-3.6,-9.8,0.6,0.0,0.49,32.4,0
2025-12-31,-3.1,-7.4,1.2,0.0,0.84,24.9,0
2026-01-01,-7.1,-13.4,0.2,0.0,0.14,21.7,0
2026-01-02,-4.7,-9.0,0.2,0.0,0.14,21.7,0
2026-01-03,-2.8,-7.1,0.3,0.0,0.21,18.4,0
2026-01-04,-1.5,-5.8,0.6,0.0,0.42,17.8,0
2026-01-05,0.2,-5.7,2.7,0.1,1.82,18.0,0
2026-01-06,1.6,-5.3,14.3,9.7,3.22,22.2,0
2026-01-07,2.7,0.5,3.7,1.8,1.33,14.0,0
2026-01-08,4.4,1.5,0.0,0.0,0.0,13.7,0
2026-01-09,13.4,2.0,0.9,0.9,0.0,37.6,0
2026-01-10,3.0,-0.5,3.2,3.2,0.0,24.3,0
2026-01-11,2.3,-4.3,0.0,0.0,0.0,27.9,0
2026-01-12,0.8,-1.8,0.9,0.0,0.63,25.4,0
2026-01-13,4.8,-1.0,0.6,0.5,0.07,27.7,0
2026-01-14,5.3,-4.6,2.3,0.9,0.98,23.4,0
2026-01-15,-5.9,-13.7,17.8,0.0,12.46,23.9,0
2026-01-16,-1.2,-13.6,2.1,0.0,1.47,24.4,0
2026-01-17,1.9,-6.1,1.2,0.1,0.77,25.8,0
2026-01-18,-7.4,-10.9,0.0,0.0,0.0,21.8,0
2026-01-19,-5.6,-8.7,1.6,0.0,1.12,28.3,0
2026-01-20,-8.7,-13.8,0.1,0.0,0.07,27.4,0
2026-01-21,-0.4,-11.8,2.7,0.0,1.89,22.8,0
2026-01-22,-0.7,-8.9,0.8,0.0,0.56,25.9,0
2026-01-23,-8.1,-17.5,0.6,0.0,0.42,26.6,0
2026-01-24,-13.4,-24.6,0.0,0.0,0.0,11.0,0
2026-01-25,-7.1,-14.9,17.1,0.0,11.97,29.5,0
2026-01-26,-9.7,-15.2,0.7,0.0,0.56,21.2,0
2026-01-27,-9.8,-14.2,0.4,0.0,0.28,24.7,0
2026-01-28,-9.1,-11.7,0.0,0.0,0.0,22.6,0
2026-01-29,-11.6,-18.6,0.0,0.0,0.0,17.1,0
2026-01-30,-11.4,-24.8,0.0,0.0,0.0,13.8,0
2026-01-31,-10.7,-18.0,0.0,0.0,0.0,15.2,0
2026-02-01,-7.8,-17.9,0.0,0.0,0.0,15.5,0
2026-02-02,-5.4,-17.0,0.2,0.0,0.14,13.4,0
2026-02-03,-3.0,-8.6,0.5,0.0,0.35,19.1,0
2026-02-04,-6.5,-14.0,0.0,0.0,0.0,13.4,0
2026-02-05,-5.6,-14.4,0.0,0.0,0.0,15.8,0
2026-02-06,-2.4,-10.3,2.8,0.0,1.96,33.7,0
2026-02-07,-13.0,-20.2,0.4,0.0,0.42,35.4,0
2026-02-08,-16.1,-22.4,0.0,0.0,0.0,13.7,0
2026-02-09,-6.7,-22.3,0.0,0.0,0.0,9.4,0
2026-02-10,0.7,-6.2,1.0,0.1,0.63,16.5,0
2026-02-11,1.4,-3.2,0.2,0.0,0.14,23.5,0
2026-02-12,-3.6,-9.7,0.5,0.0,0.35,15.3,0
2026-02-13,-1.6,-14.4,1.1,0.0,0.77,14.1,0
2026-02-14,1.5,-5.6,0.0,0.0,0.0,13.0,0
2026-02-15,-0.7,-6.2,0.0,0.0,0.0,18.2,0
2026-02-16,2.1,-6.2,0.4,0.3,0.07,10.9,0
2026-02-17,3.8,-1.0,0.0,0.0,0.0,11.9,0
2026-02-18,1.3,-1.9,16.6,2.9,9.59,30.4,0
2026-02-19,2.0,-2.1,0.1,0.1,0.0,24.2,0
2026-02-20,2.8,1.1,8.2,8.0,0.14,28.7,0
2026-02-21,1.6,0.3,1.7,0.6,0.77,15.5,0
2026-02-22,0.2,-1.5,3.6,0.2,2.38,15.4,0
2026-02-23,-1.0,-9.9,0.3,0.0,0.21,28.3,0
2026-02-24,-2.6,-15.7,0.1,0.0,0.07,27.3,0
2026-02-25,1.5,-3.8,4.4,0.1,3.01,23.0,0
2026-02-26,-3.3,-10.0,0.0,0.0,0.0,16.8,0
2026-02-27,3.7,-8.3,0.3,0.3,0.0,20.0,0
2026-02-28,5.1,-5.9,1.2,1.0,0.14,28.1,0
2026-03-01,-6.1,-14.4,0.6,0.0,0.42,15.8,0
2026-03-02,-4.9,-20.6,0.0,0.0,0.0,9.6,0
2026-03-03,0.2,-8.7,0.0,0.0,0.0,9.8,0
2026-03-04,3.5,-5.8,0.0,0.0,0.0,11.1,0
2026-03-05,2.7,-3.1,4.7,4.7,0.0,22.6,0
2026-03-06,2.7,-0.2,1.5,1.5,0.0,21.9,0
2026-03-07,15.1,1.8,27.6,27.6,0.0,29.1,0
2026-03-08,12.4,2.1,0.2,0.2,0.0,21.5,0
2026-03-09,14.8,5.2,0.0,0.0,0.0,23.9,0
2026-03-10,16.8,6.8,0.5,0.5,0.0,18.6,0
2026-03-11,7.6,2.1,11.5,11.5,0.0,25.3,0
2026-03-12,1.5,-2.5,0.0,0.0,0.0,26.0,0
2026-03-13,2.4,-3.9,4.3,1.1,2.24,28.8,0
2026-03-14,1.4,-3.8,0.6,0.0,0.42,30.4,0
2026-03-15,8.5,-3.9,2.7,0.0,1.89,35.0,0
2026-03-16,11.1,-1.9,8.5,3.9,3.22,31.9,0
2026-03-17,-3.4,-10.2,0.5,0.0,0.35,32.3,0
2026-03-18,-0.4,-8.3,0.5,0.0,0.35,21.4,0
2026-03-19,8.6,-0.9,0.2,0.0,0.14,18.3,0
2026-03-20,6.5,-1.3,8.4,8.0,0.28,16.4,0
2026-03-21,4.6,-0.2,0.2,0.1,0.07,16.5,0
2026-03-22,7.1,0.7,3.4,3.4,0.0,15.5,0
2026-03-23,3.1,-3.0,1.4,0.0,0.98,20.6,0
2026-03-24,4.3,-4.9,0.0,0.0,0.0,15.0,0
2026-03-25,4.7,-1.6,0.6,0.5,0.07,11.6,0
2026-03-26,9.4,2.4,10.0,10.0,0.0,21.3,0
2026-03-27,1.4,-7.3,0.0,0.0,0.0,23.9,0
2026-03-28,1.4,-4.9,0.0,0.0,0.0,20.9,0
2026-03-29,8.5,-0.3,0.0,0.0,0.0,14.5,0
2026-03-30,16.9,2.7,0.9,0.9,0.0,17.1,0
2026-03-31,16.5,7.9,12.1,12.1,0.0,21.6,0
2026-04-01,12.2,1.2,0.0,0.0,0.0,22.5,0
2026-04-02,4.6,0.5,4.0,4.0,0.0,25.8,0
2026-04-03,22.3,4.6,17.2,17.2,0.0,27.4,0
2026-04-04,5.6,2.6,14.3,14.3,0.0,25.9,0
2026-04-05,9.4,1.5,3.9,3.9,0.0,26.8,0
2026-04-06,4.9,-0.2,1.7,0.3,0.98,18.0,0
2026-04-07,0.9,-4.7,1.5,0.0,1.05,28.9,0
2026-04-08,3.9,-5.1,0.0,0.0,0.0,13.8,0
2026-04-09,15.7,1.4,2.4,2.4,0.0,21.8,0
2026-04-10,7.8,3.1,5.8,5.8,0.0,15.2,0
2026-04-11,9.1,0.2,0.0,0.0,0.0,15.0,0
2026-04-12,9.0,1.4,2.2,1.8,0.28,12.9,0
2026-04-13,21.2,11.0,2.5,2.5,0.0,31.7,0
2026-04-14,21.6,8.2,3.7,3.7,0.0,25.9,0
2026-04-15,18.3,6.0,4.0,4.0,0.0,15.9,0
2026-04-16,19.5,9.6,6.2,6.2,0.0,16.2,0
2026-04-17,16.5,6.6,0.0,0.0,0.0,15.6,0
2026-04-18,19.4,6.0,5.4,5.4,0.0,23.4,0
2026-04-19,7.6,0.6,1.6,1.0,0.42,18.8,0
2026-04-20,4.3,-1.6,0.0,0.0,0.0,16.2,0
2026-04-21,9.9,-1.4,0.4,0.4,0.0,14.5,0
2026-04-22,15.7,3.7,0.0,0.0,0.0,13.4,0
2026-04-23,15.0,6.1,0.0,0.0,0.0,14.2,0
2026-04-24,9.6,5.6,0.0,0.0,0.0,19.8,0
2026-04-25,9.1,4.3,13.9,13.9,0.0,24.2,0
2026-04-26,12.0,3.2,0.0,0.0,0.0,8.8,0
2026-04-27,15.2,3.0,0.0,0.0,0.0,20.5,0
2026-04-28,13.9,10.5,7.6,7.6,0.0,22.5,0
2026-04-29,12.8,5.7,1.2,1.2,0.0,16.4,0
2026-04-30,11.1,4.4,0.3,0.3,0.0,17.0,0
2026-05-01,8.3,1.6,1.0,1.0,0.0,11.9,0
2026-05-02,7.6,1.2,1.5,1.4,0.07,15.1,0
2026-05-03,12.9,0.2,0.9,0.9,0.0,21.3,0
2026-05-04,18.9,8.6,0.1,0.1,0.0,22.2,0
2026-05-05,17.4,8.2,0.9,0.9,0.0,24.4,0
2026-05-06,9.3,4.8,3.0,3.0,0.0,15.3,0
2026-05-07,9.6,3.6,1.9,1.9,0.0,11.4,0
2026-05-08,10.9,3.3,1.3,0.7,0.42,15.2,0
2026-05-09,15.2,5.0,4.5,4.5,0.0,23.1,0
2026-05-10,13.2,5.0,0.0,0.0,0.0,21.3,0
2026-05-11,12.0,4.7,0.0,0.0,0.0,16.0,0
2026-05-12,12.4,2.9,1.1,1.1,0.0,12.5,0
2026-05-13,17.0,6.1,7.4,7.4,0.0,22.7,0
2026-05-14,11.8,6.9,0.4,0.4,0.0,22.0,0
2026-05-15,19.2,7.8,0.0,0.0,0.0,15.5,0
2026-05-16,19.0,10.2,0.1,0.1,0.0,20.4,0
2026-05-17,24.1,13.0,4.3,4.3,0.0,12.9,0
2026-05-18,28.0,13.2,0.6,0.6,0.0,22.5,0
2026-05-19,26.3,17.5,5.8,5.8,0.0,23.4,0
2026-05-20,23.1,10.6,0.0,0.0,0.0,22.5,0
2026-05-21,13.4,8.1,0.0,0.0,0.0,18.2,0
2026-05-22,15.8,8.8,0.0,0.0,0.0,21.1,0
2026-05-23,12.1,7.7,35.8,35.8,0.0,32.7,0
2026-05-24,14.4,7.7,4.3,4.3,0.0,26.0,0
2026-05-25,18.6,12.1,0.1,0.1,0.0,13.0,0
2026-05-26,25.0,14.3,0.0,0.0,0.0,20.2,0
2026-05-27,25.1,16.1,0.0,0.0,0.0,23.1,0
2026-05-28,21.0,13.2,0.0,0.0,0.0,21.0,0
2026-05-29,26.7,10.8,0.0,0.0,0.0,29.4,0
2026-05-30,20.2,10.1,0.0,0.0,0.0,21.4,0
2026-05-31,25.5,11.2,0.0,0.0,0.0,16.8,0
2026-06-01,19.2,13.1,0.0,0.0,0.0,16.1,0
2026-06-02,25.1,12.0,0.0,0.0,0.0,15.2,0
2026-06-03,26.7,15.1,0.0,0.0,0.0,15.7,0
2026-06-04,26.8,15.8,0.0,0.0,0.0,17.7,0
2026-06-05,27.6,17.5,0.9,0.9,0.0,24.7,0
2026-06-06,25.3,16.8,10.5,10.5,0.0,32.8,0
2026-06-07,23.3,15.5,0.0,0.0,0.0,15.8,0
2026-06-08,22.0,14.6,0.0,0.0,0.0,13.9,0
2026-06-09,23.8,15.3,4.2,4.2,0.0,11.1,0
2026-06-10,31.7,19.3,0.9,0.9,0.0,20.2,0
2026-06-11,30.2,20.8,2.2,2.2,0.0,19.1,0
2026-06-12,27.1,21.1,0.0,0.0,0.0,20.7,0
2026-06-13,27.5,18.2,0.3,0.3,0.0,22.3,0
2026-06-14,24.2,14.7,12.3,12.3,0.0,19.4,0
2026-06-15,20.3,9.6,0.0,0.0,0.0,19.7,0
2026-06-16,22.0,13.7,2.5,2.5,0.0,16.2,0
2026-06-17,20.5,14.7,9.7,9.7,0.0,17.6,0
2026-06-18,22.4,14.2,31.3,31.3,0.0,31.0,0
2026-06-19,22.0,15.0,1.3,1.3,0.0,23.7,0
2026-06-20,23.1,13.9,0.0,0.0,0.0,16.5,0
2026-06-21,21.8,12.4,0.2,0.2,0.0,14.5,0
2026-06-22,19.6,14.7,3.9,3.9,0.0,10.5,0
2026-06-23,24.5,13.4,0.6,0.6,0.0,17.1,0
2026-06-24,24.6,14.9,0.0,0.0,0.0,14.7,0
2026-06-25,19.9,15.7,0.2,0.2,0.0,14.5,0
2026-06-26,21.3,15.7,2.2,2.2,0.0,12.4,0
2026-06-27,24.1,15.9,0.0,0.0,0.0,10.5,0
2026-06-28,26.3,17.8,0.0,0.0,0.0,12.5,0
2026-06-29,27.9,18.9,0.0,0.0,0.0,11.7,0
2026-06-30,32.3,19.4,4.9,4.9,0.0,19.2,0
2026-07-01,36.1,24.0,0.7,0.7,0.0,20.3,0
2026-07-02,35.3,25.2,1.1,1.1,0.0,18.6,0
